label,n_interests,n_projects,interests,subj_1_name,subj_1_score,subj_2_name,subj_2_score,subj_3_name,subj_3_score,subj_4_name,subj_4_score,subj_5_name,subj_5_score,project_skills
DWM,2,1,Data Science & Analytics|Artificial Intelligence & Machine Learning,Full Stack Development,72.4,Engineering Mathematics-III,58.2,Java,57.9,Data Structures and Algorithms,51.2,Artificial Intelligence,50.7352290809852,mongodb|power bi|nlp
WT,3,2,Mobile & IoT Development|Network & Wireless Systems|Cloud & Distributed Systems,Database Management Systems,78.0,Engineering Mathematics-IV,77.4,Digital Logic & Design,73.8,Engineering Mathematics-III,63.4,Operating Systems,62.4,microcontroller|iot|sensor|mongodb|esp32|wireless|mqtt|bluetooth
CCS,2,3,Cloud & Distributed Systems|Artificial Intelligence & Machine Learning,Computer Networks,45.6,Python,41.7,C++,40.4,Design & Analysis of Algorithms,39.0,Operating Systems,38.9,node|kubernetes|ci/cd|docker|azure|aws|devops|serverless|react|cloud
ML,2,3,Data Science & Analytics|Artificial Intelligence & Machine Learning,Data Structures and Algorithms,85.39520456549269,Artificial Intelligence,80.9,Engineering Mathematics-III,80.7,Computer Networks,79.7,Software Engineering,74.3,numpy|classification|machine learning|pytorch|pandas|tensorflow|keras|arduino|deep learning|neural network
WT,2,0,Network & Wireless Systems|Mobile & IoT Development,Computer Networks,93.3,Microcontroller & Embedded Systems,85.7,Design & Analysis of Algorithms,83.8,Data Structures and Algorithms,82.5,Digital Logic & Design,79.4,
CCS,2,2,Cloud & Distributed Systems|Web Development,Artificial Intelligence,92.4,Computer Networks,87.5,Software Engineering,83.7,Automata Theory,77.4,Engineering Mathematics-IV,77.1,node|kubernetes|docker|aws|devops|serverless|react|terraform
ML,2,2,Artificial Intelligence & Machine Learning|Data Science & Analytics,Design & Analysis of Algorithms,78.9,Cryptography & Network Security,71.7,Artificial Intelligence,71.3,IoT,70.9,Database Management Systems,63.1,sklearn|classification|machine learning|pytorch|pandas|keras|regression
ML,2,3,Data Science & Analytics|Network & Wireless Systems,Python,90.7,Design & Analysis of Algorithms,79.9,Full Stack Development,74.4,Artificial Intelligence,72.4,Data Structures and Algorithms,70.8,numpy|machine learning|pandas|keras|wireless|pytorch|regression|python
DWM,2,1,Data Science & Analytics|Artificial Intelligence & Machine Learning,Database Management Systems,71.4,Software Engineering,68.7,Artificial Intelligence,63.0,Engineering Mathematics-IV,60.1,Data Structures and Algorithms,59.9,power bi|sklearn|data warehouse|data mining|sql|analytics
DWM,1,1,Data Science & Analytics,Python,39.2,Engineering Mathematics-III,38.9,Automata Theory,31.5,Java,27.8,Engineering Mathematics-IV,27.1,power bi|dashboard|pandas|data mining|sql|tableau
CCS,2,2,Cloud & Distributed Systems|Network & Wireless Systems,Engineering Mathematics-IV,45.4,Database Management Systems,42.4,Data Structures and Algorithms,38.1,Java,37.9,Python,37.7,cloud|aws|terraform|react
WT,1,1,Network & Wireless Systems,Microcontroller & Embedded Systems,100.0,Computer Networks,99.4,Java,85.3,Cryptography & Network Security,83.2,Digital Logic & Design,82.9,microcontroller|esp32|wireless|arduino|serverless|raspberry pi
CCS,3,1,Web Development|Cloud & Distributed Systems|Data Science & Analytics,Computer Networks,58.0,Engineering Mathematics-IV,57.7,Database Management Systems,52.6,Software Engineering,51.2,Engineering Mathematics-III,49.0,kubernetes|ci/cd|devops|react|cloud
CCS,2,2,Web Development|Network & Wireless Systems,Database Management Systems,80.56713529437077,Java,74.6,Computer Networks,73.9,Software Engineering,69.8,Data Structures and Algorithms,69.60084338257302,ci/cd|data mining|serverless|react|cloud
WT,2,1,Network & Wireless Systems|Mobile & IoT Development,Design & Analysis of Algorithms,64.2,Engineering Mathematics-IV,61.8,IoT,52.2,Microcontroller & Embedded Systems,50.8,Cryptography & Network Security,50.2,sensor|esp32|wireless
CCS,1,1,Web Development,Full Stack Development,90.5,Computer Networks,86.4,Python,78.8,Operating Systems,76.9,Engineering Mathematics-IV,73.5,node|fullstack|terraform|react
CCS,3,1,Cloud & Distributed Systems|Web Development|Artificial Intelligence & Machine Learning,Artificial Intelligence,99.8,Java,76.4,IoT,74.7,Software Engineering,73.8,Operating Systems,72.9,ci/cd|serverless|react
DWM,2,3,Data Science & Analytics|Web Development,Database Management Systems,85.6,Python,77.9,Design & Analysis of Algorithms,75.9,Digital Logic & Design,75.8,Engineering Mathematics-III,71.5,power bi|kubernetes|data warehouse|dashboard|mongodb|embedded|postgresql|etl|analytics|sql
DWM,2,3,Data Science & Analytics|Artificial Intelligence & Machine Learning,Engineering Mathematics-IV,49.9,Artificial Intelligence,46.8,Software Engineering,42.9,Python,42.6,Operating Systems,40.7,ci/cd|data warehouse|dashboard|mongodb|etl|data mining|sql|analytics
DWM,1,2,Data Science & Analytics,Computer Networks,62.0,Database Management Systems,59.4,Artificial Intelligence,56.0,Python,53.4,Digital Logic & Design,51.7,power bi|mongodb|dashboard|data warehouse|iot|data mining|analytics|sql
WT,1,2,Mobile & IoT Development,Computer Networks,83.28028062642836,Database Management Systems,68.3,Python,60.0,IoT,59.6,Automata Theory,58.8,microcontroller|gpio|embedded|raspberry pi|mqtt
ML,2,2,Artificial Intelligence & Machine Learning|Data Science & Analytics,Python,78.5,Data Structures and Algorithms,70.4,Computer Networks,68.2,Artificial Intelligence,63.2,Automata Theory,56.3,machine learning|pytorch|pandas|keras|neural network|python|nlp
ML,3,2,Artificial Intelligence & Machine Learning|Data Science & Analytics|Cloud & Distributed Systems,Full Stack Development,100.0,Database Management Systems,92.5,Software Engineering,92.3,C++,92.3,Computer Networks,91.40397794243383,sklearn|classification|pandas|tensorflow|arduino|pytorch|regression|python
ML,3,0,Artificial Intelligence & Machine Learning|Data Science & Analytics|Web Development,Artificial Intelligence,78.9,Java,78.5,Engineering Mathematics-IV,73.8,Computer Networks,71.5,Data Structures and Algorithms,70.8,
WT,2,1,Mobile & IoT Development|Network & Wireless Systems,IoT,72.5,Engineering Mathematics-III,69.6,Microcontroller & Embedded Systems,67.1,C++,64.9,Data Structures and Algorithms,63.0,sensor|arduino
DWM,2,2,Data Science & Analytics|Artificial Intelligence & Machine Learning,Computer Networks,73.9,Data Structures and Algorithms,72.7,C++,71.3,Java,66.2,Full Stack Development,64.4,postgresql|etl|data mining|analytics|sql|tableau
WT,2,2,Network & Wireless Systems|Mobile & IoT Development,Automata Theory,95.1,Database Management Systems,89.1,Full Stack Development,83.1,Computer Networks,83.0,Engineering Mathematics-III,76.4,microcontroller|iot|esp32|arduino|react|raspberry pi|bluetooth
ML,2,2,Data Science & Analytics|Web Development,Design & Analysis of Algorithms,63.2,C++,60.3,Java,59.8,Data Structures and Algorithms,54.3,Engineering Mathematics-III,52.5,regression|keras|tensorflow|nlp
ML,2,3,Data Science & Analytics|Artificial Intelligence & Machine Learning,Python,74.4,Engineering Mathematics-III,68.4,Operating Systems,61.6,Database Management Systems,60.0,Java,56.2,sklearn|classification|machine learning|pandas|keras|deep learning|neural network|regression|nlp
WT,2,2,Mobile & IoT Development|Network & Wireless Systems,Computer Networks,64.4,Java,58.0,Operating Systems,53.8,Database Management Systems,53.4,Engineering Mathematics-IV,52.9,gpio|ci/cd|embedded|esp32|arduino|raspberry pi|mqtt|bluetooth
DWM,2,1,Data Science & Analytics|Cloud & Distributed Systems,Operating Systems,96.4,Software Engineering,90.9,Data Structures and Algorithms,82.1,Database Management Systems,79.0,IoT,79.0,data warehouse|dashboard|data mining|sql
ML,2,3,Artificial Intelligence & Machine Learning|Data Science & Analytics,Microcontroller & Embedded Systems,75.20050712295775,Data Structures and Algorithms,74.1,Automata Theory,72.5,Digital Logic & Design,68.4,Python,67.1,numpy|classification|pytorch|tensorflow|nlp|keras|wireless|neural network|regression|tableau
CCS,2,2,Cloud & Distributed Systems|Data Science & Analytics,Engineering Mathematics-IV,51.7,Cryptography & Network Security,44.9,Design & Analysis of Algorithms,39.6,Full Stack Development,38.3,Artificial Intelligence,34.4,node|kubernetes|ci/cd|docker|data mining|azure|serverless|cloud
ML,2,2,Data Science & Analytics|Artificial Intelligence & Machine Learning,Engineering Mathematics-IV,74.1,C++,67.4,Java,65.1,Database Management Systems,64.1,Operating Systems,61.0,numpy|tensorflow|neural network|regression|nlp
WT,2,2,Mobile & IoT Development|Network & Wireless Systems,Database Management Systems,86.6,Design & Analysis of Algorithms,83.6,Engineering Mathematics-III,83.3,Microcontroller & Embedded Systems,83.0,Cryptography & Network Security,80.9,microcontroller|embedded|esp32|raspberry pi|bluetooth
ML,2,3,Data Science & Analytics|Artificial Intelligence & Machine Learning,Artificial Intelligence,65.4,Microcontroller & Embedded Systems,62.0,Operating Systems,54.2,C++,54.0,Java,52.7,sklearn|numpy|classification|machine learning|pandas|aws|neural network|python|nlp
WT,2,3,Network & Wireless Systems|Mobile & IoT Development,Operating Systems,65.6,Java,56.4,Full Stack Development,56.2,C++,55.4,Automata Theory,54.6,microcontroller|gpio|iot|azure|esp32|wireless|raspberry pi|mqtt|bluetooth
WT,3,2,Mobile & IoT Development|Network & Wireless Systems|Cloud & Distributed Systems,Engineering Mathematics-III,78.8,Operating Systems,77.9,Digital Logic & Design,77.5,Microcontroller & Embedded Systems,76.1,C++,73.4,microcontroller|gpio|sensor|wireless|analytics|raspberry pi|bluetooth
CCS,3,1,Web Development|Cloud & Distributed Systems|Data Science & Analytics,Engineering Mathematics-IV,87.0,Python,86.0,Design & Analysis of Algorithms,84.5,Full Stack Development,76.0,Data Structures and Algorithms,74.0,kubernetes|docker|azure|aws|react|terraform
CCS,2,2,Cloud & Distributed Systems|Web Development,Digital Logic & Design,75.5,Database Management Systems,66.0,Computer Networks,59.3,Python,57.3,Software Engineering,53.0,kubernetes|react|ci/cd|azure|aws|devops|serverless|fullstack|terraform
CCS,2,2,Cloud & Distributed Systems|Web Development,Python,87.4,Engineering Mathematics-IV,75.5,Artificial Intelligence,75.4,Data Structures and Algorithms,73.9,Design & Analysis of Algorithms,71.7,azure|aws|react|fullstack
ML,3,1,Data Science & Analytics|Artificial Intelligence & Machine Learning|Cloud & Distributed Systems,Microcontroller & Embedded Systems,70.8,Digital Logic & Design,64.0,Database Management Systems,57.5,Computer Networks,56.4,Automata Theory,53.6,numpy|neural network|machine learning|wireless|pytorch|regression|nlp
WT,1,2,Network & Wireless Systems,Artificial Intelligence,61.1,Computer Networks,54.9,IoT,53.6,Cryptography & Network Security,53.0,Design & Analysis of Algorithms,52.0,gpio|mongodb|iot|embedded|nlp|wireless|bluetooth
WT,3,3,Network & Wireless Systems|Mobile & IoT Development|Cloud & Distributed Systems,Data Structures and Algorithms,64.4,Cryptography & Network Security,64.3,Microcontroller & Embedded Systems,58.8,C++,58.4,IoT,57.2,node|microcontroller|gpio|iot|sensor|docker|azure|wireless|arduino|raspberry pi
WT,3,2,Mobile & IoT Development|Network & Wireless Systems|Cloud & Distributed Systems,Cryptography & Network Security,96.0,IoT,91.9,Engineering Mathematics-III,80.5,Data Structures and Algorithms,78.3,Digital Logic & Design,76.6,microcontroller|gpio|iot|sensor|devops|esp32|wireless|serverless|raspberry pi|bluetooth
WT,3,2,Network & Wireless Systems|Mobile & IoT Development|Cloud & Distributed Systems,Database Management Systems,87.2,Computer Networks,87.2,Operating Systems,84.6,Microcontroller & Embedded Systems,83.8,Digital Logic & Design,83.2,gpio|ci/cd|iot|sensor|embedded|esp32|raspberry pi|bluetooth
DWM,1,2,Data Science & Analytics,Engineering Mathematics-IV,99.6,Automata Theory,84.8,Python,82.9,Cryptography & Network Security,78.0,Data Structures and Algorithms,77.4,power bi|mongodb|dashboard|data mining|analytics
CCS,3,4,Cloud & Distributed Systems|Web Development|Data Science & Analytics,Digital Logic & Design,56.9,Automata Theory,50.0,Full Stack Development,46.2,Java,45.6,Engineering Mathematics-III,42.6,node|kubernetes|machine learning|docker|azure|aws|devops|serverless|fullstack|cloud
CCS,3,1,Cloud & Distributed Systems|Network & Wireless Systems|Artificial Intelligence & Machine Learning,Database Management Systems,100.0,Operating Systems,99.4,Full Stack Development,98.2,Digital Logic & Design,97.0,Computer Networks,95.3,node|devops|terraform
WT,2,2,Mobile & IoT Development|Cloud & Distributed Systems,Automata Theory,100.0,Microcontroller & Embedded Systems,98.3,Java,82.2,IoT,71.9,Design & Analysis of Algorithms,71.3,gpio|sensor|embedded|wireless|arduino|mqtt|bluetooth
CCS,1,2,Web Development,Engineering Mathematics-III,77.1,Full Stack Development,72.3,Design & Analysis of Algorithms,70.0,Computer Networks,69.8,C++,66.3,node|ci/cd|fullstack|azure|serverless|react|cloud
WT,1,1,Network & Wireless Systems,IoT,88.2,Operating Systems,78.8,Automata Theory,76.2,Cryptography & Network Security,72.2,Python,71.8,embedded|arduino|raspberry pi|mqtt|tableau
CCS,2,4,Web Development|Network & Wireless Systems,Full Stack Development,97.1,Data Structures and Algorithms,89.3,Software Engineering,82.9,Computer Networks,81.2,Cryptography & Network Security,79.9,kubernetes|fullstack|azure|aws|devops|react|cloud|terraform
DWM,1,3,Data Science & Analytics,Data Structures and Algorithms,64.4,Software Engineering,56.7,Full Stack Development,55.9,Computer Networks,52.444122589026136,Digital Logic & Design,51.2,power bi|microcontroller|mongodb|dashboard|data warehouse|postgresql|etl|data mining|sql|python
CCS,2,4,Web Development|Cloud & Distributed Systems,Engineering Mathematics-III,53.5,Python,53.1,C++,46.7,Operating Systems,42.6,Database Management Systems,40.7,kubernetes|ci/cd|docker|fullstack|azure|aws|serverless|react|cloud|terraform
WT,2,2,Cloud & Distributed Systems|Mobile & IoT Development,Computer Networks,76.7,IoT,72.0,Software Engineering,70.1,Data Structures and Algorithms,64.9,Artificial Intelligence,64.1,sensor|data warehouse|embedded|wireless|arduino|bluetooth
WT,2,1,Network & Wireless Systems|Mobile & IoT Development,Software Engineering,88.4,Automata Theory,88.4,IoT,84.6,Engineering Mathematics-III,83.7,Digital Logic & Design,80.9,sensor|microcontroller|arduino
WT,2,3,Network & Wireless Systems|Cloud & Distributed Systems,Engineering Mathematics-III,100.0,Digital Logic & Design,100.0,Microcontroller & Embedded Systems,100.0,Software Engineering,100.0,Design & Analysis of Algorithms,100.0,gpio|sensor|iot|embedded|esp32|fullstack|cloud|bluetooth
WT,1,4,Network & Wireless Systems,Database Management Systems,74.9,Microcontroller & Embedded Systems,69.1,Full Stack Development,67.6,Design & Analysis of Algorithms,66.6,IoT,65.5,microcontroller|gpio|sensor|iot|embedded|docker|esp32|arduino|raspberry pi|mqtt
CCS,2,2,Cloud & Distributed Systems|Web Development,Full Stack Development,95.6,Digital Logic & Design,93.7,Operating Systems,89.9,Data Structures and Algorithms,89.0,Database Management Systems,88.3,node|kubernetes|ci/cd|docker|azure|aws|data mining|serverless|fullstack
ML,2,3,Artificial Intelligence & Machine Learning|Data Science & Analytics,Python,94.2,Engineering Mathematics-III,75.9,Computer Networks,71.58785496981818,Database Management Systems,68.3,Artificial Intelligence,67.8,sklearn|numpy|classification|pandas|tensorflow|keras|deep learning|regression|nlp
ML,1,2,Artificial Intelligence & Machine Learning,Computer Networks,99.64531926553805,Microcontroller & Embedded Systems,98.55889064188446,Artificial Intelligence,87.5,Engineering Mathematics-III,86.2,Cryptography & Network Security,84.4,numpy|machine learning|tensorflow|keras|deep learning|regression
ML,2,3,Artificial Intelligence & Machine Learning|Data Science & Analytics,Software Engineering,82.1,Computer Networks,55.5,Cryptography & Network Security,55.3,Java,53.8,Engineering Mathematics-III,46.9,sklearn|numpy|neural network|machine learning|dashboard|pandas|tensorflow|keras|etl|pytorch
