student_id,archetype,semester,current_cgpa,current_sgpa,previous_sgpa,sgpa_trend,attendance,lab_performance,project_score,participation_score,extracurricular,dept_avg,num_subjects,num_backlogs,num_strong_subjects,num_weak_subjects,avg_subject_score,min_subject_score,max_subject_score,std_subject_score,practical_avg,theory_avg,credits_completed_ratio,next_sgpa
STU_04667,strong,5,8.49,8.56,8.14,0.42,88.1,89.8,83.6,67.3,39.6,5.09,4,0,3,0,78.0,62.4,93.3,11.1,84.3,71.6,0.5,9.5
STU_04668,struggling,3,0.34,0.0,0.0,0.0,32.9,19.9,36.1,0.0,0.0,5.02,6,6,0,6,9.6,2.0,29.5,10.5,9.8,9.5,0.25,0.0
STU_04669,average,7,2.71,1.83,2.75,-0.92,72.3,67.1,36.9,85.3,23.8,5.47,3,1,0,2,40.4,20.5,54.8,14.5,50.4,20.5,0.75,1.67
STU_04670,average,3,3.81,5.63,1.79,3.84,78.8,50.2,64.7,78.2,63.8,6.23,6,0,0,1,53.6,43.7,62.2,5.6,57.6,51.6,0.25,4.91
STU_04671,average,5,1.43,0.44,3.18,-2.74,65.5,27.7,43.4,51.4,43.1,6.28,4,3,0,4,28.2,11.6,40.9,10.6,34.5,21.9,0.5,1.25
STU_04672,topper,5,9.98,10.0,9.82,0.18,99.7,96.4,64.4,61.5,50.4,5.76,4,0,4,0,91.3,85.6,100.0,5.6,96.1,86.5,0.5,10.0
STU_04673,strong,3,7.79,7.37,8.53,-1.16,88.1,64.8,80.4,78.0,77.3,7.2,6,0,3,0,67.3,60.8,71.7,4.4,71.1,65.4,0.25,8.73
STU_04674,strong,4,8.29,8.55,8.32,0.23,77.5,95.8,68.1,42.7,70.6,7.44,7,0,5,0,82.2,61.2,95.7,13.2,93.9,77.6,0.38,9.33
STU_04675,below_avg,3,0.99,0.0,1.58,-1.58,54.9,38.4,36.3,53.9,34.9,6.55,6,6,0,6,23.7,2.0,36.3,12.8,34.3,18.4,0.25,0.0
STU_04676,struggling,5,0.0,0.0,0.0,0.0,61.9,30.9,39.7,40.4,46.1,6.14,4,4,0,4,30.1,16.5,37.3,8.0,33.3,26.9,0.5,0.88
STU_04677,above_avg,4,5.73,4.36,6.37,-2.01,78.8,77.8,65.4,56.2,26.9,5.49,7,1,1,4,50.5,35.5,72.4,11.3,57.8,47.6,0.38,1.44
STU_04678,above_avg,3,4.63,3.47,5.84,-2.37,66.9,58.3,46.2,40.2,53.7,5.6,6,1,0,6,43.6,36.3,49.7,4.3,46.6,42.2,0.25,5.59
STU_04679,strong,3,6.41,8.05,3.84,4.21,88.2,93.3,68.4,59.1,42.4,5.18,6,0,3,0,74.1,66.0,85.8,7.6,79.0,71.7,0.25,10.0
STU_04680,average,7,1.47,1.83,1.12,0.71,65.4,41.8,35.5,59.6,54.1,5.35,3,1,0,2,44.7,37.0,51.5,5.9,48.5,37.0,0.75,1.67
STU_04681,above_avg,3,6.06,6.05,6.32,-0.27,78.9,74.1,40.2,58.3,0.0,5.7,6,0,2,1,61.3,41.1,79.7,14.0,79.2,52.3,0.25,6.05
STU_04682,strong,6,7.95,8.62,7.56,1.06,88.7,88.0,62.2,66.9,7.0,5.73,4,0,3,0,79.2,69.8,89.1,8.2,81.4,72.6,0.62,7.5
STU_04683,struggling,7,0.41,0.0,0.0,0.0,41.7,21.0,0.0,19.9,9.1,4.06,3,3,0,3,11.7,2.0,16.6,6.9,16.6,2.0,0.75,0.0
STU_04684,below_avg,3,0.44,0.63,0.0,0.63,60.2,48.9,37.5,40.0,40.3,6.6,6,5,0,5,23.8,14.5,50.3,12.4,34.5,18.4,0.25,0.0
STU_04685,below_avg,4,1.25,0.23,2.11,-1.88,62.9,53.5,38.6,61.8,10.2,5.43,7,6,0,7,25.0,3.6,48.2,13.9,42.4,18.1,0.38,0.0
STU_04686,below_avg,7,2.37,2.17,2.5,-0.33,55.9,75.5,36.7,52.7,22.7,6.09,3,1,1,2,42.4,10.0,75.4,26.7,58.6,10.0,0.75,3.83
STU_04687,above_avg,3,4.29,4.79,3.63,1.16,85.0,64.4,25.2,48.8,57.9,5.46,6,0,0,4,50.2,44.1,69.6,9.1,61.0,44.9,0.25,5.23
STU_04688,average,3,3.66,1.89,5.11,-3.22,69.4,49.0,56.2,39.3,56.1,6.06,6,4,0,6,33.4,14.1,49.1,11.1,33.3,33.5,0.25,1.77
STU_04689,struggling,5,0.61,1.78,0.23,1.55,49.2,21.3,17.3,10.4,32.2,6.61,4,3,0,4,21.1,2.0,42.1,14.9,14.3,27.9,0.5,0.0
STU_04690,average,3,0.15,0.21,0.74,-0.53,79.6,59.8,52.9,52.5,9.8,6.78,6,5,0,6,27.7,13.1,41.9,10.8,40.5,21.3,0.25,0.95
STU_04691,below_avg,6,0.37,0.0,0.44,-0.44,43.7,21.9,41.9,42.9,35.0,5.35,4,4,0,4,16.2,5.5,35.1,11.2,19.8,5.5,0.62,0.67
STU_04692,topper,3,9.94,10.0,9.79,0.21,92.2,96.6,100.0,69.2,40.6,7.78,6,0,6,0,93.5,85.7,100.0,5.4,100.0,90.2,0.25,10.0
STU_04693,struggling,4,0.67,0.0,1.16,-1.16,61.9,37.5,32.8,47.8,25.2,5.2,7,7,0,7,9.3,2.0,24.3,7.9,19.4,5.3,0.38,0.0
STU_04694,average,3,1.81,1.26,2.89,-1.63,68.8,32.7,46.9,48.9,37.6,5.0,6,4,0,6,37.0,30.8,49.9,6.6,38.4,36.3,0.25,0.23
STU_04695,strong,6,7.86,7.38,8.33,-0.95,87.0,60.2,50.5,59.6,39.9,5.85,4,0,1,0,64.0,53.7,76.9,8.5,63.6,65.3,0.62,7.83
STU_04696,average,7,3.7,4.17,2.88,1.29,68.2,56.6,73.9,73.7,53.9,6.52,3,0,0,3,44.0,41.0,48.8,3.4,44.9,42.3,0.75,5.67
STU_04697,strong,7,9.4,9.33,10.0,-0.67,79.9,63.7,69.6,100.0,48.2,6.5,3,0,3,0,81.1,78.1,83.6,2.3,82.6,78.1,0.75,10.0
STU_04698,average,4,4.64,4.23,4.47,-0.24,74.1,61.7,46.2,42.1,24.7,6.85,7,1,0,4,47.6,32.0,60.0,8.5,57.6,43.6,0.38,5.11
STU_04699,above_avg,7,7.18,7.5,6.5,1.0,80.7,94.5,52.3,69.3,39.9,7.21,3,0,2,0,72.6,64.1,79.2,6.3,76.8,64.1,0.75,7.83
STU_04700,above_avg,4,6.31,6.05,7.26,-1.21,71.7,75.2,72.8,44.8,41.1,5.73,7,0,3,2,60.5,40.1,77.6,12.8,75.1,54.7,0.38,6.33
STU_04701,below_avg,4,0.16,0.0,0.53,-0.53,62.9,28.5,21.5,41.9,21.3,6.41,7,7,0,7,12.9,2.0,29.3,12.7,26.5,7.5,0.38,0.0
STU_04702,strong,4,5.84,6.73,4.95,1.78,78.0,92.3,70.6,79.3,31.3,7.21,7,0,1,0,64.5,55.2,77.2,7.1,71.9,61.6,0.38,6.22
STU_04703,average,4,4.61,3.82,5.74,-1.92,67.1,69.2,63.8,53.9,53.0,7.43,7,1,1,5,46.9,25.9,80.2,15.5,65.4,39.4,0.38,0.67
STU_04704,topper,4,8.65,9.64,9.37,0.27,95.0,100.0,73.6,61.0,61.7,6.22,7,0,7,0,87.5,74.7,100.0,7.7,96.1,84.0,0.38,10.0
STU_04705,average,3,2.6,2.05,3.53,-1.48,71.9,59.1,64.8,24.7,69.7,4.62,6,3,0,4,43.0,30.4,61.4,10.9,56.2,36.4,0.25,1.14
STU_04706,above_avg,5,2.99,3.44,2.23,1.21,81.8,47.1,38.2,64.0,18.9,6.08,4,2,0,2,48.1,29.7,65.7,14.3,52.5,43.7,0.5,6.62
STU_04707,average,5,1.27,1.11,1.64,-0.53,79.0,68.1,41.3,76.5,18.6,6.23,4,2,0,3,38.0,17.2,58.2,14.9,50.8,25.3,0.5,3.12
STU_04708,above_avg,5,3.63,5.44,2.59,2.85,82.9,79.0,54.9,89.2,12.6,7.61,4,0,0,2,57.1,45.1,68.9,11.2,68.2,46.0,0.5,6.75
STU_04709,above_avg,3,5.12,5.16,5.47,-0.31,86.2,60.3,61.5,53.9,37.3,4.95,6,0,1,3,52.1,40.4,70.5,10.6,65.9,45.2,0.25,4.86
STU_04710,average,7,5.7,6.33,3.62,2.71,79.7,62.6,59.6,53.7,16.4,7.97,3,0,1,1,60.6,41.9,84.7,17.9,63.3,55.1,0.75,6.0
STU_04711,strong,3,8.96,8.32,8.95,-0.63,90.5,77.1,74.2,64.1,34.0,7.78,6,0,5,0,76.9,50.8,93.8,14.7,91.8,69.5,0.25,6.82
STU_04712,average,3,3.07,4.26,3.16,1.1,64.7,32.3,52.2,66.8,20.0,6.22,6,1,0,4,43.8,18.6,53.2,11.6,49.4,41.0,0.25,6.05
STU_04713,below_avg,4,0.28,0.59,0.0,0.59,62.2,61.8,53.5,24.6,37.2,7.01,7,5,0,5,25.7,2.0,61.1,22.7,58.9,12.4,0.38,0.44
STU_04714,average,3,3.5,5.16,2.53,2.63,66.8,63.3,44.4,30.3,31.6,6.6,6,0,0,3,50.9,44.7,57.7,5.3,55.2,48.7,0.25,2.05
STU_04715,inconsistent,5,5.02,6.11,3.41,2.7,86.4,63.3,58.8,52.9,21.9,7.7,4,0,0,0,54.5,51.1,60.7,3.8,56.3,52.7,0.5,0.0
STU_04716,average,3,1.26,2.0,1.05,0.95,75.2,37.7,44.1,76.3,35.6,4.37,6,4,0,4,35.6,18.9,61.1,16.1,40.6,33.1,0.25,5.14
STU_04717,struggling,5,3.08,4.67,0.36,4.31,56.0,42.5,1.0,28.9,9.8,5.41,4,2,0,2,38.5,23.1,52.1,13.5,25.1,51.9,0.5,2.75
STU_04718,below_avg,5,0.12,0.0,0.0,0.0,63.7,31.0,45.5,51.4,16.1,6.1,4,4,0,4,22.3,7.2,35.1,12.1,20.2,24.4,0.5,0.0
STU_04719,below_avg,4,0.0,0.0,0.0,0.0,67.6,36.3,41.3,40.4,10.8,6.48,7,7,0,7,15.8,2.0,26.7,7.1,15.4,16.0,0.38,1.33
STU_04720,above_avg,4,6.65,6.55,6.79,-0.24,85.2,58.1,55.2,61.9,10.9,4.88,7,0,2,1,62.6,49.4,80.4,10.5,66.5,61.0,0.38,6.33
STU_04721,topper,4,9.97,10.0,9.79,0.21,92.6,100.0,81.7,91.8,26.1,5.68,7,0,7,0,95.2,88.7,100.0,4.2,99.6,93.5,0.38,10.0
STU_04722,average,3,0.32,0.0,0.84,-0.84,74.8,57.1,52.9,41.3,46.2,6.94,6,6,0,6,26.5,12.7,32.1,7.2,32.1,23.7,0.25,0.36
STU_04723,topper,3,9.98,9.79,10.0,-0.21,90.0,96.6,96.3,91.0,70.4,7.0,6,0,6,0,87.0,78.2,100.0,7.2,96.4,82.3,0.25,10.0
STU_04724,below_avg,7,0.91,0.0,2.12,-2.12,66.7,45.9,43.6,51.9,18.2,6.45,3,3,0,3,30.7,26.1,33.3,3.3,29.4,33.3,0.75,0.0
STU_04725,strong,4,8.31,9.5,7.47,2.03,90.6,100.0,70.7,77.1,14.8,6.11,7,0,6,0,83.0,69.0,96.8,8.1,82.9,83.1,0.38,8.89
STU_04726,topper,5,8.89,9.56,8.0,1.56,91.1,96.8,63.0,68.8,27.6,6.2,4,0,4,0,89.5,79.7,100.0,8.2,97.2,81.7,0.5,9.5
STU_04727,below_avg,6,2.11,3.5,0.44,3.06,78.3,67.3,13.9,56.1,38.4,6.26,4,1,1,2,49.3,16.5,73.8,21.3,60.2,16.5,0.62,5.5
STU_04728,below_avg,4,3.55,0.5,6.16,-5.66,61.2,63.1,38.0,63.3,0.0,5.84,7,5,0,6,32.9,15.3,58.6,14.4,53.2,24.8,0.38,0.0
STU_04729,topper,3,8.7,9.16,8.95,0.21,86.8,85.5,85.0,53.4,38.3,5.98,6,0,6,0,78.2,70.7,84.0,4.4,82.5,76.0,0.25,9.82
STU_04730,improving,4,3.83,6.09,0.89,5.2,78.7,57.2,52.6,56.3,22.2,6.19,7,0,0,1,58.3,49.1,66.0,6.4,65.2,55.6,0.38,8.0
STU_04731,inconsistent,3,1.09,0.21,1.74,-1.53,75.6,28.5,44.2,25.1,0.0,5.36,6,5,0,6,16.8,4.8,42.8,12.9,25.4,12.5,0.25,0.0
STU_04732,strong,3,8.64,9.05,8.53,0.52,93.0,100.0,76.6,68.0,50.4,6.43,6,0,5,0,85.2,56.0,100.0,14.7,87.3,84.1,0.25,9.18
STU_04733,struggling,7,0.9,0.83,0.0,0.83,44.5,37.8,15.9,35.1,25.4,5.15,3,2,0,3,22.9,2.0,46.9,18.5,24.4,19.8,0.75,0.0
STU_04734,below_avg,5,1.4,1.44,0.23,1.21,55.0,67.8,47.4,38.7,55.6,5.68,4,2,0,2,34.9,6.9,68.6,27.0,61.3,8.4,0.5,2.5
STU_04735,above_avg,6,6.76,6.88,6.78,0.1,78.7,77.7,60.4,41.0,44.4,6.29,4,0,1,0,63.4,53.8,75.6,8.3,65.1,58.2,0.62,5.17
STU_04736,average,7,6.09,7.33,4.75,2.58,59.0,74.7,53.3,47.8,66.3,4.1,3,0,1,0,68.6,61.2,78.5,7.3,72.3,61.2,0.75,2.17
STU_04737,above_avg,5,5.44,5.89,5.91,-0.02,81.4,77.0,66.3,45.8,80.9,5.49,4,0,1,1,58.2,46.5,74.7,10.4,64.0,52.5,0.5,6.25
STU_04738,above_avg,4,1.89,2.27,2.05,0.22,78.1,61.8,52.3,59.1,38.5,6.88,7,3,1,6,44.5,30.0,78.5,15.1,61.8,37.5,0.38,5.0
STU_04739,above_avg,5,5.18,4.11,6.64,-2.53,80.9,61.8,48.6,68.1,26.5,6.83,4,1,0,1,53.2,37.5,60.7,9.4,60.3,46.1,0.5,7.88
STU_04740,strong,3,8.81,8.47,8.95,-0.48,87.0,93.1,58.6,61.3,35.6,6.53,6,0,4,0,73.8,54.0,85.3,11.3,81.1,70.2,0.25,7.82
STU_04741,below_avg,4,0.0,0.18,0.0,0.18,64.4,26.2,24.6,58.7,22.1,6.45,7,6,0,7,16.2,2.1,41.9,14.9,37.5,7.7,0.38,0.0
STU_04742,average,4,3.39,2.23,5.37,-3.14,82.2,39.8,39.3,49.5,2.7,6.77,7,4,0,6,37.2,21.0,65.9,15.0,40.6,35.8,0.38,5.44
STU_04743,average,4,1.05,2.5,0.63,1.87,69.4,60.8,45.5,69.0,52.5,6.48,7,3,0,5,41.3,16.3,65.1,16.1,54.8,35.9,0.38,3.56
STU_04744,struggling,7,0.5,0.0,0.0,0.0,40.7,27.5,60.8,24.8,1.2,5.62,3,3,0,3,29.8,25.4,37.9,5.8,31.9,25.4,0.75,3.33
STU_04745,average,4,0.0,0.5,0.74,-0.24,63.4,70.4,52.6,46.8,51.2,6.66,7,5,0,6,37.6,18.9,64.4,13.1,54.6,30.8,0.38,2.22
STU_04746,topper,4,9.7,9.45,9.16,0.29,90.9,95.6,65.6,89.8,46.5,8.06,7,0,7,0,83.3,75.1,100.0,8.1,94.0,79.0,0.38,10.0
STU_04747,above_avg,6,2.71,3.38,2.67,0.71,90.3,59.7,40.8,69.9,47.5,6.07,4,1,1,1,56.8,37.3,77.1,14.2,63.4,37.3,0.62,6.33
STU_04748,below_avg,3,0.73,0.0,1.0,-1.0,58.1,36.8,49.7,57.5,41.2,4.82,6,6,0,6,29.1,12.7,37.6,9.5,34.4,26.5,0.25,1.36
STU_04749,below_avg,4,0.78,1.41,0.84,0.57,65.9,61.9,58.7,76.7,24.2,6.47,7,5,0,5,36.4,21.4,61.3,15.3,45.1,32.9,0.38,1.0
STU_04750,strong,6,7.6,8.38,6.44,1.94,89.1,89.7,100.0,63.9,16.2,5.83,4,0,3,0,77.2,61.5,86.0,10.0,82.5,61.5,0.62,8.83
STU_04751,failing,4,0.0,0.0,0.0,0.0,32.8,10.6,25.1,35.3,8.1,5.65,7,7,0,7,6.7,2.0,20.8,7.0,17.2,2.5,0.38,0.0
STU_04752,above_avg,4,5.66,4.95,7.05,-2.1,79.3,88.9,49.1,61.5,80.9,5.6,7,1,1,3,57.0,26.9,87.6,17.4,77.0,48.9,0.38,3.33
STU_04753,average,7,3.93,5.83,2.75,3.08,67.5,55.2,70.7,16.3,27.9,5.54,3,0,0,1,53.2,42.2,66.6,10.1,54.4,50.7,0.75,6.5
STU_04754,average,3,4.13,4.47,3.79,0.68,83.1,47.7,79.8,78.8,39.1,4.43,6,1,0,4,48.2,26.4,62.4,11.3,52.6,45.9,0.25,6.09
STU_04755,strong,7,7.82,7.83,7.38,0.45,88.5,68.9,60.5,74.6,43.7,7.35,3,0,2,0,70.6,67.7,73.9,2.6,70.8,70.1,0.75,6.83
STU_04756,above_avg,4,6.4,5.64,7.53,-1.89,82.8,71.0,64.6,83.4,15.5,5.81,7,0,0,3,55.0,40.7,68.5,8.8,59.1,53.4,0.38,1.44
STU_04757,average,4,4.22,2.0,6.11,-4.11,74.1,45.9,51.6,61.1,68.8,6.36,7,4,1,6,37.6,22.4,71.7,16.2,50.5,32.5,0.38,5.0
STU_04758,below_avg,5,0.37,0.0,0.0,0.0,72.0,31.8,27.2,28.9,0.0,5.78,4,4,0,4,17.0,4.9,33.6,12.0,19.9,14.1,0.5,0.5
STU_04759,average,3,1.28,0.53,1.89,-1.36,66.6,35.7,29.0,29.2,47.0,6.76,6,5,0,6,33.2,21.9,49.8,9.1,43.2,28.1,0.25,0.0
STU_04760,below_avg,3,2.31,2.11,2.84,-0.73,57.4,45.4,34.3,61.1,21.8,5.1,6,4,0,6,33.1,9.5,48.8,13.6,33.9,32.7,0.25,1.14
STU_04761,average,4,2.05,1.09,2.53,-1.44,66.4,35.6,58.2,29.2,9.8,5.1,7,5,0,7,31.5,14.5,45.3,9.7,35.4,29.9,0.38,0.67
STU_04762,above_avg,5,5.24,5.33,5.14,0.19,80.3,60.1,74.7,66.6,31.4,5.52,4,0,1,1,54.8,40.5,70.7,10.8,63.5,46.1,0.5,7.62
STU_04763,above_avg,5,5.91,4.78,6.32,-1.54,77.9,56.1,67.9,56.5,26.8,6.7,4,0,0,3,49.2,40.9,61.3,7.5,55.1,43.3,0.5,3.5
STU_04764,average,5,1.65,0.67,2.55,-1.88,79.0,53.1,51.6,26.2,45.4,6.85,4,3,0,3,29.2,11.9,52.0,15.1,42.4,16.1,0.5,4.75
STU_04765,strong,7,8.41,7.83,8.0,-0.17,82.8,69.6,82.9,60.1,26.4,5.02,3,0,2,0,79.7,69.5,93.7,10.3,84.8,69.5,0.75,9.17
STU_04766,struggling,3,0.0,0.0,0.0,0.0,48.6,21.9,47.0,43.7,0.0,6.23,6,6,0,6,17.9,2.0,30.4,11.5,28.9,12.4,0.25,0.18
STU_04767,strong,3,6.35,6.84,5.95,0.89,92.4,87.4,30.7,45.5,59.1,6.07,6,0,2,0,63.6,51.0,72.4,8.5,70.3,60.3,0.25,5.95
STU_04768,above_avg,5,6.22,7.11,5.64,1.47,69.6,71.3,84.5,62.8,56.2,6.21,4,0,1,0,62.6,51.4,75.6,8.6,63.5,61.7,0.5,7.25
STU_04769,below_avg,3,0.79,0.63,0.63,0.0,59.9,46.5,19.1,38.2,19.3,5.77,6,5,0,5,26.5,11.8,52.1,14.0,40.5,19.4,0.25,1.0
STU_04770,average,3,2.46,5.84,0.79,5.05,75.5,57.1,65.6,58.4,55.1,6.86,6,0,0,2,53.1,47.7,62.2,5.0,55.3,52.0,0.25,6.95
STU_04771,topper,3,9.45,10.0,10.0,0.0,95.0,100.0,70.7,92.3,42.7,6.36,6,0,6,0,91.4,82.2,100.0,7.1,98.8,87.7,0.25,10.0
STU_04772,struggling,5,0.0,0.0,0.0,0.0,39.5,13.3,39.0,13.4,54.1,6.06,4,4,0,4,6.3,2.0,12.0,4.4,5.7,7.0,0.5,0.0
STU_04773,strong,7,7.39,7.5,7.62,-0.12,87.3,70.9,47.7,65.2,31.6,6.26,3,0,1,0,70.5,61.8,81.7,8.3,74.8,61.8,0.75,9.83
STU_04774,above_avg,4,2.89,5.77,0.68,5.09,75.0,47.0,54.8,81.2,25.0,6.64,7,0,0,2,54.6,43.4,66.5,7.9,47.7,57.4,0.38,6.33
STU_04775,above_avg,3,3.41,3.74,3.11,0.63,83.4,55.2,68.6,75.8,37.7,6.52,6,1,0,5,45.3,36.9,54.6,5.6,47.3,44.3,0.25,5.91
STU_04776,above_avg,4,4.84,4.73,4.32,0.41,76.5,79.3,46.2,46.3,21.9,6.47,7,1,0,3,50.7,28.2,65.5,11.9,55.4,48.8,0.38,1.44
STU_04777,topper,6,8.97,9.88,8.22,1.66,94.4,92.5,74.9,84.1,69.4,6.0,4,0,4,0,83.8,76.7,88.1,4.3,83.7,83.8,0.62,9.33
STU_04778,below_avg,3,0.0,0.0,0.0,0.0,59.1,25.2,39.7,43.6,0.0,5.6,6,6,0,6,19.2,8.7,39.5,10.3,30.6,13.5,0.25,0.0
STU_04779,average,4,1.88,0.45,2.95,-2.5,71.6,63.5,73.3,61.0,33.5,7.09,7,5,0,6,32.2,11.4,57.4,13.5,49.8,25.1,0.38,2.22
STU_04780,below_avg,7,0.61,0.0,1.0,-1.0,59.9,0.0,37.6,43.2,42.7,5.19,3,3,0,3,22.5,15.8,27.9,5.0,21.9,23.8,0.75,0.0
STU_04781,below_avg,5,0.0,0.0,0.0,0.0,66.4,32.3,36.9,40.4,6.2,7.19,4,4,0,4,18.9,12.9,22.7,3.7,21.3,16.6,0.5,0.0
STU_04782,below_avg,5,0.0,0.0,0.0,0.0,52.3,34.4,22.3,47.5,0.0,6.54,4,4,0,4,17.1,2.0,31.4,12.1,28.9,5.3,0.5,1.5
STU_04783,below_avg,3,2.61,2.74,1.68,1.06,47.3,55.7,45.8,47.4,21.0,5.86,6,3,0,5,41.0,29.9,59.1,10.6,46.6,38.2,0.25,2.55
STU_04784,above_avg,3,6.6,5.84,7.0,-1.16,83.1,79.2,62.7,58.2,1.8,6.0,6,0,2,2,58.1,40.1,74.4,13.9,70.2,52.1,0.25,5.95
STU_04785,average,5,3.12,4.44,1.77,2.67,84.3,57.6,40.4,56.1,31.8,6.72,4,0,0,2,48.0,44.3,52.5,3.7,51.6,44.3,0.5,6.75
STU_04786,below_avg,4,0.4,1.05,0.0,1.05,61.9,51.3,55.5,14.7,0.0,5.39,7,5,0,6,31.9,2.0,62.6,17.4,49.7,24.8,0.38,0.0
STU_04787,above_avg,7,5.32,5.83,5.62,0.21,87.7,57.8,67.5,37.4,49.3,6.97,3,0,0,1,51.0,49.7,52.6,1.2,50.2,52.6,0.75,6.0
STU_04788,struggling,6,0.51,0.75,0.0,0.75,55.6,40.8,35.7,17.1,57.2,6.49,4,3,0,3,28.5,10.0,55.5,19.2,34.6,10.0,0.62,0.0
STU_04789,struggling,6,2.81,2.0,3.44,-1.44,32.2,37.0,26.3,16.9,0.0,6.38,4,3,0,4,26.6,16.9,44.1,10.7,20.8,44.1,0.62,0.0
STU_04790,topper,7,10.0,9.33,10.0,-0.67,86.8,96.8,44.9,76.2,31.6,5.59,3,0,3,0,84.7,77.9,88.3,4.8,88.2,77.9,0.75,10.0
STU_04791,struggling,5,0.41,0.0,0.0,0.0,38.5,28.5,51.5,23.8,47.9,4.76,4,4,0,4,6.0,2.0,15.0,5.3,10.1,2.0,0.5,0.0
STU_04792,improving,4,3.76,3.91,2.95,0.96,86.1,66.0,89.6,38.4,0.0,6.14,7,2,1,3,48.0,15.5,70.4,17.8,64.7,41.3,0.38,6.33
STU_04793,average,4,2.26,1.36,2.84,-1.48,78.3,49.5,36.3,67.7,3.2,6.9,7,4,0,6,36.7,11.5,53.1,12.9,48.0,32.2,0.38,0.0
STU_04794,average,5,4.13,2.78,4.23,-1.45,72.7,85.0,65.8,53.2,46.3,6.26,4,1,0,2,48.5,30.7,63.3,13.0,60.8,36.1,0.5,3.25
STU_04795,struggling,3,0.39,0.74,0.0,0.74,37.9,57.7,27.2,39.3,15.6,5.46,6,4,0,5,21.7,2.0,55.4,19.7,48.3,8.4,0.25,0.0
STU_04796,below_avg,4,0.43,0.0,0.0,0.0,58.1,23.0,53.0,34.7,29.7,6.61,7,7,0,7,17.9,2.0,38.0,12.8,20.9,16.7,0.38,0.67
STU_04797,struggling,6,0.0,0.0,0.0,0.0,44.7,14.6,14.5,25.0,24.0,5.19,4,4,0,4,6.3,2.0,19.1,7.4,7.7,2.0,0.62,0.0
STU_04798,struggling,5,0.0,0.0,0.0,0.0,57.6,26.6,16.4,37.4,12.2,7.54,4,4,0,4,14.4,2.0,32.0,12.9,26.8,2.0,0.5,1.25
STU_04799,average,4,1.38,0.91,1.79,-0.88,71.6,42.0,29.1,64.6,41.7,4.92,7,5,0,7,31.3,19.0,40.9,7.5,35.8,29.6,0.38,0.56
STU_04800,below_avg,6,1.9,1.5,2.44,-0.94,55.0,65.6,36.6,17.7,0.0,5.74,4,2,0,2,40.8,17.7,58.7,17.0,48.4,17.7,0.62,0.0
STU_04801,average,5,1.09,0.67,2.09,-1.42,63.3,51.8,47.6,46.3,40.8,7.49,4,3,0,3,38.0,28.4,52.2,9.2,41.9,34.1,0.5,2.5
STU_04802,average,3,0.97,1.68,0.0,1.68,68.7,46.8,40.1,52.9,63.1,5.46,6,4,0,5,34.6,5.7,57.1,16.1,45.9,29.0,0.25,1.05
STU_04803,average,4,1.78,2.14,0.68,1.46,81.9,47.6,37.1,61.1,11.5,6.73,7,4,0,5,40.2,26.4,60.3,11.5,49.3,36.6,0.38,3.0
STU_04804,average,6,1.54,2.88,0.0,2.88,58.4,31.6,46.8,55.5,38.3,6.62,4,1,0,3,43.8,16.5,64.8,17.4,52.9,16.5,0.62,6.83
STU_04805,topper,3,9.94,10.0,10.0,0.0,95.7,98.3,100.0,60.9,35.5,5.92,6,0,6,0,89.3,82.1,97.4,5.9,95.8,86.0,0.25,10.0
STU_04806,below_avg,4,0.55,0.0,0.63,-0.63,69.7,41.0,43.7,50.8,45.6,5.76,7,7,0,7,13.9,2.0,35.1,11.9,28.9,7.9,0.38,0.0
STU_04807,above_avg,3,6.93,6.79,6.89,-0.1,71.2,78.6,72.8,50.4,25.0,6.7,6,0,2,0,65.0,52.1,75.0,8.4,73.4,60.8,0.25,6.82
STU_04808,below_avg,3,1.57,0.53,1.68,-1.15,71.0,50.3,19.3,40.8,42.0,6.22,6,5,0,6,28.3,11.2,49.7,11.9,36.5,24.2,0.25,0.45
STU_04809,below_avg,3,0.86,0.53,0.26,0.27,61.6,40.6,61.6,52.0,38.8,5.61,6,5,0,6,26.3,5.1,47.3,13.2,33.9,22.5,0.25,2.14
STU_04810,struggling,6,0.29,1.0,0.0,1.0,61.2,35.4,26.2,55.0,0.0,6.63,4,3,0,4,18.4,2.0,41.1,17.0,23.9,2.0,0.62,0.67
STU_04811,average,3,1.08,1.68,1.47,0.21,81.1,56.8,51.3,25.9,23.7,5.6,6,4,0,5,38.1,19.6,53.9,11.5,36.8,38.8,0.25,0.0
STU_04812,topper,4,8.74,9.45,8.74,0.71,97.2,100.0,77.4,87.5,41.1,6.89,7,0,7,0,88.0,74.0,97.4,8.3,95.3,85.1,0.38,10.0
STU_04813,average,7,2.59,1.83,3.12,-1.29,73.9,53.5,37.5,10.3,75.7,6.52,3,1,0,2,39.7,21.3,50.2,13.0,48.9,21.3,0.75,0.0
STU_04814,topper,6,9.41,10.0,8.89,1.11,94.7,96.8,58.2,78.1,25.3,6.65,4,0,4,0,93.1,81.2,100.0,7.3,97.0,81.2,0.62,10.0
STU_04815,struggling,4,0.29,0.73,0.0,0.73,35.7,37.1,17.9,52.3,42.9,6.38,7,6,0,7,18.7,2.0,43.9,14.5,29.4,14.4,0.38,0.0
STU_04816,above_avg,4,6.34,5.91,6.63,-0.72,79.1,86.6,78.0,51.9,43.2,7.29,7,0,0,1,57.4,43.9,66.8,8.0,66.1,54.0,0.38,5.56
