student_id,archetype,semester,current_cgpa,current_sgpa,previous_sgpa,sgpa_trend,attendance,assignment_completion,quiz_average,lab_performance,project_score,study_hours,participation_score,extracurricular,dept_avg,num_subjects,num_backlogs,num_strong_subjects,num_weak_subjects,avg_subject_score,min_subject_score,max_subject_score,std_subject_score,practical_avg,theory_avg,credits_completed_ratio,next_sgpa
STU_09065,struggling,5,1.06,0.56,1.0,-0.44,31.5,12.0,14.0,33.9,24.6,0.4,42.0,13.5,6.58,4,3,0,4,15.9,2.0,46.1,17.6,26.5,5.3,0.5,0.0
STU_09066,average,4,1.54,1.95,1.74,0.21,73.2,45.9,47.0,49.7,46.8,2.2,51.8,46.1,6.08,7,3,0,6,41.1,25.1,58.2,9.6,52.2,36.6,0.38,0.89
STU_09067,above_avg,5,4.26,3.11,5.64,-2.53,80.6,71.0,50.4,70.9,46.6,5.3,52.9,41.2,7.16,4,1,0,2,51.2,34.5,63.2,10.9,60.8,41.7,0.5,4.88
STU_09068,topper,5,8.1,9.11,7.55,1.56,94.1,93.1,81.7,100.0,93.9,11.0,82.7,4.8,6.38,4,0,4,0,86.2,70.5,94.7,9.4,91.0,81.3,0.5,9.88
STU_09069,topper,5,10.0,10.0,10.0,0.0,98.6,93.1,87.7,97.6,66.9,8.7,100.0,3.8,5.95,4,0,4,0,95.6,91.5,100.0,3.1,98.2,93.0,0.5,10.0
STU_09070,average,5,1.85,0.56,3.27,-2.71,76.5,62.9,36.2,43.8,37.5,4.1,48.4,57.0,5.65,4,3,0,4,30.0,14.5,47.5,12.6,41.6,18.4,0.5,3.12
STU_09071,strong,3,8.29,8.0,7.21,0.79,83.0,75.2,71.8,74.2,72.3,9.4,64.8,11.8,6.17,6,0,5,0,72.9,59.1,85.0,7.5,72.5,73.1,0.25,7.68
STU_09072,topper,6,10.0,10.0,10.0,0.0,94.1,85.4,98.3,100.0,72.7,9.5,56.0,64.4,6.59,4,0,4,0,95.6,92.1,100.0,3.2,96.4,93.0,0.62,10.0
STU_09073,above_avg,4,3.65,4.64,3.74,0.9,83.6,61.8,54.5,76.1,62.0,7.5,68.0,44.9,6.23,7,1,1,2,51.8,39.3,70.3,9.4,62.5,47.6,0.38,6.11
STU_09074,average,3,4.71,4.58,4.95,-0.37,67.8,74.7,50.1,39.6,53.1,5.1,76.7,5.9,7.32,6,1,1,4,48.6,28.6,71.2,12.8,47.8,49.0,0.25,4.59
STU_09075,improving,3,2.69,2.84,1.26,1.58,80.5,67.6,39.0,45.7,64.8,8.2,75.7,47.3,6.27,6,2,0,4,44.3,30.8,56.5,8.9,54.6,39.2,0.25,7.05
STU_09076,above_avg,5,6.96,7.56,5.77,1.79,79.1,62.7,59.7,71.0,83.7,4.2,87.1,33.7,7.04,4,0,1,0,65.9,56.5,75.6,6.8,65.7,66.0,0.5,4.0
STU_09077,above_avg,3,5.82,5.11,6.37,-1.26,75.6,81.8,58.0,73.7,47.3,5.6,70.2,0.6,6.43,6,1,0,2,57.4,34.9,68.0,11.6,66.7,52.7,0.25,6.14
STU_09078,above_avg,5,6.8,6.44,7.14,-0.7,86.6,84.7,75.8,81.2,58.4,8.0,63.4,32.8,6.28,4,0,2,1,67.3,44.7,85.0,14.9,79.9,54.8,0.5,9.12
STU_09079,strong,4,8.24,8.64,8.32,0.32,95.6,89.7,68.9,95.6,68.2,5.2,78.4,43.5,5.41,7,0,6,0,77.2,60.4,95.6,9.8,83.8,74.6,0.38,7.78
STU_09080,improving,3,2.65,4.26,0.26,4.0,78.6,73.1,60.3,78.6,82.8,6.2,55.6,9.1,6.4,6,2,1,2,53.8,24.0,75.1,18.7,71.5,44.9,0.25,6.36
STU_09081,average,4,4.11,1.59,6.32,-4.73,68.4,69.6,46.5,53.7,39.3,2.8,24.0,23.9,8.0,7,4,0,5,39.8,19.4,59.8,13.7,52.8,34.6,0.38,0.56
STU_09082,inconsistent,6,2.66,4.5,0.78,3.72,75.4,63.2,49.8,44.2,65.0,4.3,53.8,11.1,4.63,4,1,0,2,47.1,25.3,65.9,14.5,45.8,50.8,0.62,1.67
STU_09083,average,7,3.9,3.33,4.62,-1.29,76.2,66.3,36.0,29.1,49.7,2.7,67.4,23.2,5.11,3,1,0,3,39.5,38.0,40.2,1.0,39.1,40.2,0.75,6.17
STU_09084,struggling,5,0.0,0.0,0.0,0.0,56.0,40.3,17.6,34.1,28.7,0.7,25.4,29.9,4.52,4,4,0,4,19.5,2.0,38.8,15.5,34.5,4.4,0.5,0.0
STU_09085,above_avg,4,5.46,5.27,6.37,-1.1,83.4,62.8,59.0,71.0,60.4,7.8,53.0,54.0,6.02,7,1,1,1,57.8,39.1,75.3,10.1,68.2,53.7,0.38,9.33
STU_09086,struggling,7,0.1,0.0,0.0,0.0,27.1,4.6,15.0,0.0,39.0,1.8,9.6,17.4,6.03,3,3,0,3,9.2,2.0,14.6,5.3,12.8,2.0,0.75,0.0
STU_09087,struggling,7,0.0,0.0,0.0,0.0,30.6,43.4,18.9,15.3,5.7,2.4,42.4,12.1,6.6,3,3,0,3,6.5,2.0,15.5,6.4,8.8,2.0,0.75,0.0
STU_09088,average,3,1.03,0.63,1.89,-1.26,76.8,58.6,26.1,56.4,32.9,3.2,42.8,50.6,6.9,6,5,0,5,28.9,6.9,59.7,16.5,48.5,19.2,0.25,0.73
STU_09089,average,5,1.11,0.56,1.82,-1.26,67.1,71.0,38.5,55.5,54.7,5.1,56.6,0.0,5.9,4,3,0,4,39.1,31.7,48.1,5.9,42.5,35.8,0.5,5.0
STU_09090,failing,4,0.0,0.0,0.0,0.0,36.1,18.3,10.8,0.0,17.3,0.8,21.9,14.1,6.61,7,7,0,7,6.5,2.0,18.3,6.0,4.7,7.2,0.38,0.0
STU_09091,above_avg,5,6.83,6.44,6.73,-0.29,77.9,77.0,61.3,57.3,62.9,5.3,51.5,10.7,6.08,4,0,0,0,58.2,55.1,60.7,2.5,58.5,57.9,0.5,3.38
STU_09092,below_avg,7,3.1,3.5,2.0,1.5,60.9,42.9,29.0,52.5,50.2,1.8,67.6,5.4,7.69,3,1,0,3,43.4,37.4,49.1,4.8,43.2,43.6,0.75,3.33
STU_09093,topper,3,10.0,9.37,9.79,-0.42,92.0,95.0,75.0,83.9,77.3,13.4,98.4,85.5,5.56,6,0,6,0,83.1,70.6,95.9,8.3,88.8,80.3,0.25,9.82
STU_09094,above_avg,3,5.74,5.47,6.47,-1.0,83.2,62.7,49.8,56.0,65.9,7.1,31.2,36.1,6.14,6,0,0,2,54.4,43.2,66.9,8.1,63.4,49.8,0.25,4.23
STU_09095,improving,3,1.99,2.05,1.47,0.58,77.7,73.8,39.5,62.0,67.8,6.9,32.5,43.9,8.13,6,3,0,4,42.2,29.8,65.6,12.7,53.8,36.5,0.25,1.73
STU_09096,above_avg,3,6.07,6.0,5.58,0.42,68.6,61.7,54.4,67.4,53.1,7.6,55.9,59.9,5.07,6,0,1,2,57.7,40.3,73.3,10.9,57.5,57.8,0.25,7.0
STU_09097,average,6,1.55,2.25,1.33,0.92,75.6,83.1,42.7,55.9,50.1,3.9,66.4,30.3,7.08,4,2,0,2,46.6,36.7,57.5,9.6,49.9,36.7,0.62,6.67
STU_09098,strong,7,7.39,6.17,8.62,-2.45,95.0,83.1,63.1,78.5,71.1,7.1,65.9,3.1,5.9,3,0,1,1,67.7,45.9,90.7,18.3,78.7,45.9,0.75,8.17
STU_09099,strong,4,7.46,7.68,7.21,0.47,91.0,79.8,71.0,91.8,77.2,5.3,83.0,54.4,4.66,7,0,4,0,70.5,54.9,87.2,10.4,76.0,68.3,0.38,10.0
STU_09100,inconsistent,6,6.08,8.5,3.56,4.94,46.4,49.1,69.3,89.3,49.5,6.9,34.4,15.2,6.73,4,0,2,0,70.8,62.4,78.8,6.8,68.1,78.8,0.62,7.0
STU_09101,average,6,1.78,3.0,0.44,2.56,72.8,57.4,66.1,78.3,72.4,3.1,59.6,52.7,5.14,4,1,0,1,47.8,25.9,57.8,12.8,55.1,25.9,0.62,2.0
STU_09102,struggling,6,0.0,0.0,0.0,0.0,47.2,17.5,23.8,19.1,19.3,2.3,46.1,15.1,6.06,4,4,0,4,19.1,9.4,33.9,9.0,22.3,9.4,0.62,0.0
STU_09103,above_avg,5,3.12,3.22,3.0,0.22,83.2,67.6,57.5,69.9,55.7,4.1,52.2,48.0,6.08,4,1,0,2,51.7,31.1,65.8,14.1,64.7,38.7,0.5,7.25
STU_09104,average,3,1.69,1.53,1.26,0.27,71.6,52.2,38.7,48.1,64.7,2.7,57.1,18.8,5.48,6,3,0,6,38.3,26.0,47.9,7.8,46.1,34.4,0.25,3.55
STU_09105,average,7,4.46,5.67,3.25,2.42,67.9,67.8,65.7,59.7,47.8,2.1,65.5,38.5,6.36,3,0,1,2,59.4,43.4,86.4,19.2,64.9,48.4,0.75,5.83
STU_09106,failing,4,0.21,0.0,0.0,0.0,25.4,22.1,10.2,14.8,47.5,1.3,2.5,14.8,6.31,7,7,0,7,5.3,2.0,13.6,4.3,6.0,5.0,0.38,0.0
STU_09107,average,5,1.75,3.44,1.32,2.12,67.7,54.3,40.7,40.1,43.9,4.2,38.3,31.0,4.71,4,2,0,4,38.9,28.7,47.9,7.0,33.0,44.7,0.5,5.0
STU_09108,average,5,4.55,3.11,6.45,-3.34,71.1,53.6,54.7,92.7,74.6,2.6,73.8,29.7,6.31,4,1,2,2,55.2,32.5,73.1,18.1,73.0,37.4,0.5,5.38
STU_09109,above_avg,3,4.41,5.63,3.32,2.31,80.3,80.5,54.4,69.3,59.8,6.4,88.7,23.2,4.95,6,0,0,2,55.7,42.1,67.0,8.6,61.5,52.8,0.25,7.27
STU_09110,topper,3,9.56,9.26,10.0,-0.74,96.6,82.8,87.0,94.8,64.8,12.2,77.3,69.9,6.11,6,0,5,0,83.6,64.3,100.0,12.2,82.2,84.3,0.25,9.09
STU_09111,strong,7,8.92,8.0,8.88,-0.88,81.4,85.1,74.6,100.0,72.1,6.2,69.8,39.6,6.95,3,0,2,0,80.7,64.0,89.2,11.8,89.1,64.0,0.75,7.0
STU_09112,average,3,0.88,0.53,1.89,-1.36,76.2,63.1,28.9,52.0,57.2,2.1,42.0,8.6,6.35,6,5,0,6,30.0,2.0,49.5,14.3,39.4,25.2,0.25,0.27
STU_09113,average,3,5.66,5.11,6.26,-1.15,71.2,60.4,46.0,78.9,50.0,4.6,43.2,5.1,6.6,6,1,0,1,55.4,32.3,64.4,11.3,64.2,51.0,0.25,3.82
STU_09114,below_avg,7,0.0,0.83,0.0,0.83,55.4,54.9,18.2,29.8,39.7,3.1,62.6,48.9,4.47,3,2,0,3,31.4,11.4,45.4,14.5,41.3,11.4,0.75,0.83
STU_09115,above_avg,6,6.78,8.25,5.56,2.69,70.1,73.8,78.8,87.0,50.5,7.5,66.9,62.8,7.3,4,0,3,0,79.4,69.9,87.5,7.0,82.6,69.9,0.62,5.83
STU_09116,average,3,1.84,0.68,2.79,-2.11,79.7,60.9,29.0,34.3,47.1,3.7,44.1,51.9,5.65,6,4,0,6,32.9,21.7,47.2,9.3,45.5,26.6,0.25,1.86
STU_09117,strong,4,8.62,8.36,8.74,-0.38,87.1,75.6,83.8,92.2,90.5,7.6,75.7,0.0,6.44,7,0,6,0,77.1,68.9,94.0,8.1,87.1,73.1,0.38,8.44
STU_09118,below_avg,5,0.69,0.0,0.45,-0.45,64.5,49.8,18.7,30.7,14.8,3.8,30.8,1.8,6.68,4,4,0,4,22.1,11.4,35.0,8.7,26.5,17.8,0.5,0.0
STU_09119,struggling,6,0.98,1.0,0.0,1.0,48.1,20.1,28.5,44.3,27.1,2.6,52.0,13.6,6.51,4,3,0,4,20.9,2.0,44.0,15.0,27.2,2.0,0.62,0.0
STU_09120,strong,6,8.3,7.0,9.22,-2.22,90.3,78.3,69.8,69.9,72.5,8.1,85.7,66.5,7.27,4,0,3,1,70.3,45.5,85.8,15.0,78.6,45.5,0.62,8.0
STU_09121,topper,3,8.96,9.37,9.37,0.0,90.1,92.2,80.1,84.2,75.0,10.7,100.0,17.8,6.45,6,0,6,0,84.6,70.9,100.0,9.6,96.5,78.7,0.25,10.0
STU_09122,above_avg,3,5.59,5.79,5.53,0.26,77.2,64.5,46.5,60.8,62.9,5.2,84.9,26.5,5.23,6,0,0,1,53.4,41.5,66.8,7.5,53.7,53.3,0.25,6.95
STU_09123,topper,7,10.0,10.0,10.0,0.0,97.0,92.1,94.9,99.3,67.5,13.8,70.1,15.1,6.73,3,0,3,0,94.9,85.8,100.0,6.5,99.5,85.8,0.75,10.0
STU_09124,below_avg,4,0.39,0.0,1.47,-1.47,53.6,52.9,28.3,23.5,33.2,1.4,41.2,65.8,6.89,7,7,0,7,27.3,14.7,38.5,8.3,25.0,28.3,0.38,1.11
STU_09125,average,5,4.31,3.78,4.86,-1.08,77.9,67.2,43.9,55.3,38.4,2.7,47.3,35.0,6.41,4,1,0,2,46.8,36.5,55.1,7.5,47.9,45.8,0.5,5.38
STU_09126,improving,3,0.88,1.11,0.0,1.11,83.1,87.1,33.5,62.0,40.1,6.5,34.8,25.1,5.96,6,4,0,4,32.7,7.3,65.2,23.4,64.0,17.0,0.25,2.77
STU_09127,below_avg,5,0.28,0.0,0.0,0.0,47.6,51.8,41.4,22.4,23.8,1.7,30.1,54.3,6.86,4,4,0,4,27.3,6.7,36.3,12.0,34.0,20.6,0.5,0.0
STU_09128,struggling,5,0.33,0.0,0.0,0.0,63.8,19.4,16.8,32.6,15.3,1.2,9.6,47.8,5.93,4,4,0,4,13.5,2.0,33.9,13.1,25.0,2.0,0.5,0.0
STU_09129,above_avg,3,6.69,6.16,6.58,-0.42,86.7,73.9,68.3,67.6,75.2,4.9,58.7,35.1,5.25,6,0,1,2,61.5,43.0,79.4,12.2,72.2,56.2,0.25,3.41
STU_09130,topper,4,9.83,10.0,10.0,0.0,94.3,94.5,90.0,100.0,97.5,9.7,100.0,56.4,5.88,7,0,7,0,88.7,80.7,100.0,6.3,96.8,85.4,0.38,10.0
STU_09131,strong,6,8.13,8.12,8.44,-0.32,90.6,85.9,80.6,72.9,83.1,5.4,73.1,29.5,6.29,4,0,3,0,79.2,64.4,100.0,13.0,84.1,64.4,0.62,9.83
STU_09132,above_avg,5,5.84,5.33,6.0,-0.67,85.0,67.0,46.5,60.5,58.7,5.6,42.6,24.0,7.38,4,0,1,1,54.6,42.4,74.1,11.8,62.4,46.7,0.5,7.0
STU_09133,improving,3,4.67,5.74,1.95,3.79,84.2,73.9,59.6,76.8,55.0,6.0,54.2,49.7,6.28,6,0,0,2,57.0,43.9,67.9,10.1,67.8,51.6,0.25,8.23
STU_09134,strong,7,7.92,8.67,7.0,1.67,81.7,88.3,71.3,70.4,58.3,6.9,71.3,13.8,6.23,3,0,2,0,71.5,58.3,81.0,9.6,69.7,75.2,0.75,8.67
STU_09135,inconsistent,4,6.37,7.36,6.05,1.31,87.6,85.4,69.7,84.7,80.6,8.9,55.3,26.0,6.42,7,0,3,1,69.6,45.5,85.1,12.5,78.5,66.1,0.38,7.67
STU_09136,strong,6,8.51,8.62,7.67,0.95,87.7,88.4,69.3,100.0,69.0,8.9,76.4,75.3,5.19,4,0,4,0,78.4,70.4,88.2,6.4,81.1,70.4,0.62,9.83
STU_09137,struggling,4,0.21,0.32,0.21,0.11,46.9,25.0,20.8,43.0,32.5,1.1,59.5,0.0,6.23,7,6,0,6,26.2,2.0,65.7,18.9,50.7,16.5,0.38,0.0
STU_09138,average,3,4.02,2.89,5.37,-2.48,72.8,47.4,40.6,39.1,57.4,4.1,54.2,24.6,6.47,6,2,0,5,43.9,24.8,62.3,11.2,54.2,38.8,0.25,2.09
STU_09139,below_avg,4,0.52,0.45,0.84,-0.39,48.0,35.4,17.9,48.8,65.5,1.0,33.7,11.3,4.74,7,5,0,7,24.2,2.0,48.7,17.3,47.2,15.0,0.38,0.78
STU_09140,strong,5,8.64,8.0,8.91,-0.91,92.0,87.3,73.3,87.3,66.1,7.1,41.5,30.4,6.3,4,0,2,0,75.3,63.1,90.3,10.4,76.7,74.0,0.5,8.25
STU_09141,strong,4,6.1,6.68,6.0,0.68,87.2,83.4,71.1,78.8,76.7,7.9,64.6,35.9,6.64,7,0,3,1,65.8,49.0,80.0,10.4,78.5,60.8,0.38,8.44
STU_09142,topper,3,10.0,9.79,10.0,-0.21,84.3,85.9,90.5,100.0,79.3,13.5,84.3,69.9,4.52,6,0,6,0,92.4,78.1,100.0,8.1,98.7,89.3,0.25,10.0
STU_09143,average,5,3.71,6.11,1.64,4.47,86.8,81.6,53.8,60.9,56.4,3.2,57.8,25.0,5.29,4,0,1,1,56.7,45.6,72.6,9.8,59.1,54.3,0.5,6.88
STU_09144,average,6,2.74,5.12,0.0,5.12,76.2,49.0,49.4,59.4,52.3,4.5,43.9,59.4,6.38,4,0,0,3,49.6,44.3,59.6,5.9,50.7,46.4,0.62,6.33
STU_09145,strong,5,8.93,8.44,9.09,-0.65,87.7,76.8,67.1,98.1,72.0,7.9,74.3,38.8,4.77,4,0,3,0,76.2,58.7,94.1,13.2,82.2,70.2,0.5,9.5
STU_09146,below_avg,5,2.58,4.67,1.09,3.58,58.9,25.3,43.8,57.3,29.9,3.1,44.3,0.0,6.26,4,0,0,3,49.8,44.1,62.6,7.6,53.4,46.1,0.5,2.62
STU_09147,below_avg,4,0.0,0.0,0.0,0.0,61.9,47.0,9.5,39.9,35.0,3.3,88.8,19.8,6.59,7,7,0,7,12.1,2.0,33.4,9.9,22.6,7.8,0.38,0.0
STU_09148,average,3,1.01,0.84,1.16,-0.32,76.5,64.5,42.4,82.8,40.2,2.6,59.9,47.7,6.29,6,4,0,5,36.4,18.7,54.4,10.5,47.3,30.9,0.25,3.41
STU_09149,below_avg,3,0.14,0.42,0.42,0.0,54.7,55.6,22.3,41.8,35.1,1.3,36.9,0.0,4.99,6,5,0,6,19.7,2.0,42.9,12.7,33.1,12.9,0.25,0.73
STU_09150,strong,4,7.51,7.64,6.84,0.8,85.8,81.7,63.6,100.0,80.5,8.3,58.8,21.7,5.44,7,0,4,0,71.4,53.1,89.9,11.9,85.8,65.7,0.38,7.56
STU_09151,above_avg,4,6.41,6.55,6.58,-0.03,82.6,81.9,61.3,60.7,57.8,6.3,55.4,3.8,6.37,7,0,2,2,62.8,46.8,76.8,10.6,71.7,59.2,0.38,6.22
STU_09152,below_avg,4,1.72,0.91,2.63,-1.72,61.8,53.2,35.3,42.2,34.2,3.4,45.5,25.6,6.19,7,5,0,7,29.7,14.0,44.8,10.4,34.9,27.6,0.38,1.22
STU_09153,average,3,2.88,3.37,2.47,0.9,67.2,69.2,42.2,55.8,26.3,3.5,41.4,23.7,6.86,6,2,0,3,44.6,20.5,58.7,15.5,51.8,41.0,0.25,1.23
STU_09154,average,3,3.76,4.21,3.53,0.68,63.2,59.8,47.4,61.4,66.9,2.6,54.6,27.6,6.31,6,2,1,2,51.8,33.2,74.2,13.5,56.1,49.6,0.25,5.09
STU_09155,strong,4,6.93,7.23,6.89,0.34,81.3,75.2,70.5,56.4,70.4,7.7,87.8,28.3,5.95,7,0,2,0,68.5,59.4,78.6,5.7,71.1,67.5,0.38,9.0
STU_09156,below_avg,4,2.56,2.68,2.42,0.26,64.6,60.0,41.9,45.0,36.4,3.8,46.5,48.5,6.72,7,3,0,4,38.8,14.4,57.1,15.3,51.9,33.6,0.38,1.22
STU_09157,average,7,5.38,5.83,6.25,-0.42,65.0,75.4,47.4,70.5,58.2,5.9,78.1,42.8,6.35,3,0,0,1,55.6,42.7,67.2,10.0,55.0,56.9,0.75,6.33
STU_09158,struggling,3,0.0,0.0,0.0,0.0,34.2,16.9,11.1,31.5,41.3,0.2,31.5,46.9,6.85,6,6,0,6,11.5,2.0,37.7,12.7,26.8,3.9,0.25,0.0
STU_09159,failing,4,0.15,0.23,0.0,0.23,34.8,5.6,13.5,20.0,14.3,1.7,38.4,21.7,6.22,7,6,0,7,10.4,2.0,46.6,15.1,24.3,4.8,0.38,0.0
STU_09160,strong,4,7.75,7.86,8.0,-0.14,93.2,80.9,74.3,73.1,86.2,9.6,57.1,43.3,6.85,7,0,4,0,70.9,62.1,80.6,6.1,74.8,69.4,0.38,9.56
STU_09161,failing,3,0.0,0.0,0.0,0.0,17.9,20.7,14.5,1.7,3.8,0.9,41.3,8.1,6.53,6,6,0,6,3.2,2.0,9.4,2.8,2.0,3.9,0.25,0.0
STU_09162,below_avg,7,0.67,1.0,0.0,1.0,72.0,52.6,29.9,43.0,45.0,3.0,43.8,25.0,6.61,3,2,0,2,38.9,24.2,56.2,13.2,40.2,36.4,0.75,0.67
STU_09163,strong,5,7.31,6.67,7.68,-1.01,96.1,86.5,65.5,64.5,54.5,6.4,63.7,53.7,6.82,4,0,1,0,64.1,51.2,74.2,8.3,69.8,58.4,0.5,7.0
STU_09164,below_avg,4,0.06,0.0,0.0,0.0,70.3,48.5,16.7,28.8,26.9,3.7,23.8,15.0,7.62,7,7,0,7,19.4,4.1,29.9,8.6,18.4,19.9,0.38,0.0
STU_09165,topper,4,8.86,8.91,8.53,0.38,86.4,95.2,92.5,98.8,92.2,13.5,81.7,15.0,5.61,7,0,7,0,82.2,72.4,100.0,10.6,98.5,75.6,0.38,10.0
STU_09166,above_avg,7,7.83,7.17,7.75,-0.58,67.8,86.5,66.4,83.0,45.2,5.0,75.8,54.6,5.78,3,0,1,1,57.9,49.8,72.2,10.1,50.8,72.2,0.75,5.83
STU_09167,strong,5,7.68,7.78,7.73,0.05,90.3,91.2,75.8,93.1,59.4,8.1,46.9,21.5,6.57,4,0,3,0,74.2,69.1,78.0,3.4,77.2,71.2,0.5,9.25
STU_09168,strong,7,9.03,8.0,9.38,-1.38,82.9,88.0,88.8,80.2,68.4,8.6,85.3,59.2,7.28,3,0,2,0,80.2,68.0,87.6,8.7,86.3,68.0,0.75,9.33
STU_09169,average,3,3.58,4.53,2.95,1.58,66.5,56.5,45.6,51.3,52.7,5.9,69.4,41.9,5.98,6,1,0,3,48.1,38.7,54.1,5.5,46.1,49.1,0.25,5.59
STU_09170,average,5,0.91,1.22,0.45,0.77,78.6,63.7,40.8,56.6,54.2,2.4,49.3,22.0,6.5,4,2,0,3,40.5,31.0,50.0,9.0,49.5,31.6,0.5,3.38
STU_09171,average,6,2.49,3.5,2.11,1.39,68.9,61.6,45.9,68.1,72.4,3.9,72.0,39.6,6.95,4,1,0,1,56.2,29.9,68.5,15.4,65.0,29.9,0.62,1.67
STU_09172,strong,4,7.13,6.91,7.21,-0.3,84.0,79.7,60.2,68.9,70.9,5.9,74.3,24.7,6.25,7,0,2,1,63.3,46.3,79.5,9.6,69.8,60.8,0.38,9.0
STU_09173,inconsistent,4,5.04,5.95,4.89,1.06,82.1,43.6,57.5,74.9,41.4,2.6,48.1,49.9,6.14,7,1,2,2,61.2,30.2,88.4,18.2,65.6,59.5,0.38,8.0
STU_09174,strong,3,9.49,8.42,9.79,-1.37,85.7,80.7,74.0,89.0,75.5,5.8,55.8,33.9,4.9,6,0,5,0,76.9,65.3,96.9,10.2,84.7,73.1,0.25,7.91
STU_09175,strong,4,7.65,8.36,6.74,1.62,94.4,80.0,72.9,66.4,56.4,5.4,79.3,45.6,5.89,7,0,5,0,72.9,58.0,86.3,9.2,68.4,74.7,0.38,7.56
STU_09176,strong,7,7.36,7.33,7.38,-0.05,85.5,83.9,57.7,87.5,82.1,7.9,69.1,38.4,7.71,3,0,1,0,68.8,61.6,75.0,5.5,72.3,61.6,0.75,6.83
STU_09177,average,3,4.0,2.53,5.47,-2.94,60.5,55.0,41.0,72.1,37.2,3.5,39.5,40.5,5.58,6,2,1,5,42.2,17.9,74.3,16.6,57.3,34.6,0.25,3.45
STU_09178,topper,5,9.68,9.56,9.82,-0.26,95.0,89.1,87.8,99.3,86.1,12.8,74.3,52.5,5.47,4,0,4,0,90.6,75.5,100.0,10.2,100.0,81.2,0.5,10.0
STU_09179,below_avg,4,0.28,0.27,0.26,0.01,58.2,47.6,21.2,23.0,14.0,2.6,38.9,8.3,4.81,7,6,0,6,21.2,2.0,55.0,17.4,28.5,18.3,0.38,0.44
STU_09180,topper,3,9.5,10.0,9.16,0.84,92.9,96.5,88.9,100.0,100.0,10.3,74.6,24.7,5.62,6,0,6,0,92.5,84.2,100.0,6.3,97.5,89.9,0.25,10.0
STU_09181,topper,5,9.07,9.56,9.45,0.11,89.7,91.9,74.5,100.0,91.6,8.4,74.8,70.4,5.81,4,0,4,0,85.0,76.5,91.9,5.9,90.3,79.7,0.5,10.0
STU_09182,above_avg,4,5.27,7.18,4.47,2.71,86.9,75.6,70.9,67.7,87.0,7.5,63.7,16.2,6.7,7,0,3,0,64.6,52.9,75.8,8.5,66.9,63.6,0.38,8.44
STU_09183,strong,4,7.9,8.73,7.53,1.2,94.6,89.8,77.2,98.0,80.2,6.3,35.8,50.9,6.64,7,0,5,0,78.8,56.2,90.6,11.8,83.8,76.8,0.38,9.56
STU_09184,struggling,3,0.1,0.0,0.0,0.0,31.4,41.9,10.0,4.8,29.3,1.3,24.9,33.1,4.63,6,6,0,6,9.6,2.0,26.9,8.4,16.5,6.2,0.25,0.0
STU_09185,average,4,3.6,3.82,4.37,-0.55,67.8,51.0,40.8,54.5,50.5,3.9,36.2,4.3,5.66,7,1,0,4,44.3,17.7,56.1,11.8,54.0,40.4,0.38,4.78
STU_09186,strong,6,9.32,8.25,10.0,-1.75,84.4,88.9,83.3,98.9,72.3,7.2,67.3,93.6,6.32,4,0,3,0,84.5,62.3,100.0,15.9,91.9,62.3,0.62,8.0
STU_09187,above_avg,4,5.9,5.32,6.42,-1.1,87.4,66.2,52.1,86.9,90.4,4.3,30.6,23.9,6.58,7,0,1,3,55.6,42.8,86.5,14.7,76.9,47.0,0.38,6.33
STU_09188,above_avg,5,4.16,3.78,5.0,-1.22,83.7,81.1,50.0,84.8,57.0,7.1,19.6,64.6,4.64,4,1,1,1,56.6,29.6,89.4,21.4,73.0,40.3,0.5,4.75
STU_09189,average,5,3.38,1.11,5.0,-3.89,74.6,64.0,33.1,45.1,37.9,2.7,61.1,0.0,5.37,4,2,0,3,40.5,28.2,59.4,12.7,52.1,29.0,0.5,0.75
STU_09190,topper,5,9.98,10.0,10.0,0.0,92.4,87.6,87.8,100.0,51.4,11.7,78.1,42.7,6.32,4,0,4,0,91.6,88.2,95.6,3.3,94.9,88.3,0.5,10.0
STU_09191,topper,3,10.0,10.0,10.0,0.0,95.4,93.9,93.8,100.0,87.4,12.3,51.2,29.2,6.63,6,0,6,0,98.6,94.4,100.0,2.1,98.7,98.6,0.25,10.0
STU_09192,above_avg,7,5.93,6.83,5.12,1.71,83.4,60.2,71.4,100.0,69.4,7.1,62.0,88.0,6.32,3,0,0,0,60.4,52.2,66.2,6.0,59.2,62.9,0.75,6.83
STU_09193,above_avg,3,6.78,7.68,6.37,1.31,69.1,65.7,73.8,100.0,70.9,4.4,51.4,10.8,7.19,6,0,3,0,72.0,56.7,89.3,12.7,85.3,65.3,0.25,5.59
STU_09194,below_avg,4,0.72,1.09,0.42,0.67,57.3,41.0,30.3,43.1,62.1,3.7,52.4,32.3,7.4,7,5,0,7,28.3,7.0,45.4,12.3,34.3,25.9,0.38,0.89
STU_09195,struggling,3,0.0,0.0,0.0,0.0,30.5,20.8,21.9,41.9,38.5,0.4,16.2,15.4,6.64,6,6,0,6,13.6,2.0,36.9,11.5,21.0,10.0,0.25,0.0
STU_09196,inconsistent,5,2.15,2.11,1.64,0.47,83.3,58.9,39.5,57.9,49.0,6.5,60.8,21.4,6.44,4,2,0,3,43.9,22.9,68.2,16.2,45.5,42.3,0.5,5.62
